web-scraper-order,web-scraper-start-url,mountains-zone,mountains-zone-href,name,image-src,days,length,unevennes-up,unevennes-down,desc,image-zone-src,name-zone,desc-zone
"1644495929-356","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg"" alt=""Alpes"" title=""Alpes"" loading=""lazy"">","https://entremontanas.com/zonas/alpes","Lagazuoi Piccolo","/wp-content/themes/Bigemployee-child/imagesuploads/piccolo.jpg","1","2 Km","50","600","Esta ruta transcurre por Las Dolomitas, declarados Patrimonio de la Humanidad por la UNESCO en el año 2009. Los Dolomitas son una cadena montañosa del norte de Italia, pertenecientes al sector orient...","/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg","Alpes","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La cordillera de los Alpes es el sistema montañoso más importante de Europa occidental, ..."
"1644495864-199","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/mallorca.jpg"" alt=""Mallorca"" title=""Mallorca"" loading=""lazy"">","https://entremontanas.com/zonas/mallorca","Sóller – Embalse Cúber – Font des Noguer","/wp-content/themes/Bigemployee-child/imagesuploads/cuber.jpg","1","24 Km","1100","1100","La ruta parte de Sóller en Mallorca hasta ascender Coll de l’Ofre situado a 900 metros de altitud. El camino que os proponemos en esta ruta, parte de la población de Sóller en la Isla de Mallorca hast...","/wp-content/themes/Bigemployee-child/imagesuploads/mallorca.jpg","Mallorca","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  Mallorca es una isla que presenta una variedad de paisajes increíble y por lo tanto es u..."
"1644495920-335","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/comapedrosaasc.jpg"" alt=""Andorra"" title=""Andorra"" loading=""lazy"">","https://entremontanas.com/zonas/andorra","Porta – Pas de la Casa","/wp-content/themes/Bigemployee-child/imagesuploads/porta.jpg","2","32 Km","689","1128","Ruta circular que discurre en parte por El Camí dels Bons Homes cerca de Porta, Francia. Esta ruta circular discurre en parte por El Camí dels Bons Homes justo en la intersección de los tres países po...","/wp-content/themes/Bigemployee-child/imagesuploads/comapedrosaasc.jpg","Andorra","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  Andorra cuenta con 65 picos de más de 2.500 m de altitud. La montaña más alta es el pico..."
"1644495905-301","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/tatras.jpg"" alt=""Cordillera Montes Tatras"" title=""Cordillera Montes Tatras"" loading=""lazy"">","https://entremontanas.com/zonas/cordillera-montes-tatras","Pico Salatín","/wp-content/themes/Bigemployee-child/imagesuploads/salatin.jpg","1","18 Km","1200","1200","En esta dura excursión, en un sólo día, se coronan los Pico Prislop, Banikov, Pachol’a, Espálená y Salatín. En esta excursion, en un sólo día, se coronan los . Estos cuatro picos (Pico Prislop, ...","/wp-content/themes/Bigemployee-child/imagesuploads/tatras.jpg","Cordillera Montes Tatras","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  Los Montes Tatras son una cordillera que separa Eslovaquia de Polonia, aunque solo el 30..."
"1644495894-279","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/dolomitas.jpg"" alt=""Dolomitas"" title=""Dolomitas"" loading=""lazy"">","https://entremontanas.com/zonas/dolomitas","Monte Paterno","/wp-content/themes/Bigemployee-child/imagesuploads/paterno.jpg","1","8 Km","800","800","El Monte Paterno es una montaña en los Dolomitas, en la frontera entre el Tirol del Sur  y la Provincia de Belluno. Tiene una altitud de 2.746m. El monte Paterno se alza en los Dolomitas de Sesto, al ...","/wp-content/themes/Bigemployee-child/imagesuploads/dolomitas.jpg","Dolomitas","Dolomitas son una cadena montañosa del norte de Italia, pertenecientes al sector oriental del arco alpino y localizados en la vertiente meridional del eje axial del mismo macizo. El nombre proviene de..."
"1644495901-291","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/sagaro1.jpg"" alt=""Costa Brava"" title=""Costa Brava"" loading=""lazy"">","https://entremontanas.com/zonas/costa-brava","De Camprodon a Sant Antoni","/wp-content/themes/Bigemployee-child/imagesuploads/santantoni.jpg","1","7 Km","400","400","Sendero que nos lleva desde Camprodón hasta La Ermita de Sant Antoni que data de 1702, desde donde se divisa una espectacular vista. Camprodon es uno de los lugares clásicos de Cataluña para hacer exc...","/wp-content/themes/Bigemployee-child/imagesuploads/sagaro1.jpg","Costa Brava","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La Costa Brava es el nombre asignado a la zona costera de Cataluña que empieza en la des..."
"1644495929-362","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg"" alt=""Alpes"" title=""Alpes"" loading=""lazy"">","https://entremontanas.com/zonas/alpes","Punta Penia Ferrata","/wp-content/themes/Bigemployee-child/imagesuploads/altavia2.jpg","1","16 Km","834","1435","Vía Ferrata a la cima del Punta Penia en los Dolomitas en Italia, por una Vía Ferrata con un grado de dificultad alto. Ascensión con Vía Ferrata incluida con un grado de dificultad a la cima del Punta...","/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg","Alpes","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La cordillera de los Alpes es el sistema montañoso más importante de Europa occidental, ..."
"1644495842-146","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/virgendelavina1.jpg"" alt=""Parque Natural de la Sierra de Guara"" title=""Parque Natural de la Sierra de Guara"" loading=""lazy"">","https://entremontanas.com/zonas/parque-natural-de-la-sierra-de-guara","Castillo de Naya – Sierra de Guara","/wp-content/themes/Bigemployee-child/imagesuploads/tresuns1.jpg","1","12 Km","600","600","De este castillo sólo queda la roca sobre la que se levantaba, no conservándose ningún vestigio del mismo. La sierra de Guara está situada entre el Valle del Ebro y los Pirineos. Es la zona prepirinai...","/wp-content/themes/Bigemployee-child/imagesuploads/virgendelavina1.jpg","Parque Natural de la Sierra de Guara","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La sierra de Guara está situada entre el Valle del Ebro y los Pirineos. Es la zona prepi..."
"1644495861-176","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg"" alt=""Montaña de Montserrat"" title=""Montaña de Montserrat"" loading=""lazy"">","https://entremontanas.com/zonas/montana-de-montserrat","Camí dels Degotalls","/wp-content/themes/Bigemployee-child/imagesuploads/degotalls.jpg","1","8 Km","150","150","El Camí dels Degotalls es en el punto de salida hacia el Camino de Santiago desde el Monasterio de Montserrat. El recorrido está ornamentado con monumentos a artistas de renombre en memoria de algunos...","/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg","Montaña de Montserrat","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La montaña de Montserrat, Con una altura máxima de 1.236 metros sobre el nivel del mar, ..."
"1644495929-366","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg"" alt=""Alpes"" title=""Alpes"" loading=""lazy"">","https://entremontanas.com/zonas/alpes","Tour Mont Blanc (Chamonix-Courmeyeur)","/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg","7","100 Km","7682","6862","La ruta que os proponemos aquí corresponde al Tour del Montblanc desde Chamonix a Le Courmayerur. Dentro de los grandes recorridos de media montaña que no comportan forzosamente escalada o ascensiones...","/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg","Alpes","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La cordillera de los Alpes es el sistema montañoso más importante de Europa occidental, ..."
"1644495887-261","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg"" alt=""Excursiones cerca de Barcelona"" title=""Excursiones cerca de Barcelona"" loading=""lazy"">","https://entremontanas.com/zonas/excursiones-cerca-de-barcelona","El Montcau","/wp-content/themes/Bigemployee-child/imagesuploads/montcau.jpg","1","4 Km","200","200","El macizo de Sant Llorenç del Munt i l’Obac se encuentra al Norte de Terrassa. Se sitúa sobre la depresión del Vallès y alcanza su altura máxima en la Mola, con 1.103 metros. Junto con el macizo de Mo...","/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg","Excursiones cerca de Barcelona","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  Os presentamos unas serie de excursiones cerca de Barcelona. Principalmente estas excurs..."
"1644495882-227","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/comabonaasc.jpg"" alt=""Excursiones cerca de Puigcerdà"" title=""Excursiones cerca de Puigcerdà"" loading=""lazy"">","https://entremontanas.com/zonas/excursiones-cerca-de-puigcerda","Canigó desde Cortalets","/wp-content/themes/Bigemployee-child/imagesuploads/canigoasc.jpg","1","8 Km","630","630","Ruta al Canigó desde Cotalets, una de las montañas más emblemática y mítica del Pirineo Catalàn. El Canigó, montaña emblemática y mítica, comienzo de la cadena pirenaica por la vertiente Oriental, es ...","/wp-content/themes/Bigemployee-child/imagesuploads/comabonaasc.jpg","Excursiones cerca de Puigcerdà","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  Puigcerdà esta situada en la comarca de la Baixa Cerdanya, se sitúa en las provincias de..."
"1644495850-156","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/fajaderancun.jpg"" alt=""Ordesa y Monte Perdido"" title=""Ordesa y Monte Perdido"" loading=""lazy"">","https://entremontanas.com/zonas/ordesa-y-monte-perdido","Aneto","/wp-content/themes/Bigemployee-child/imagesuploads/aneto1.jpg","1","14 Km","1500","1500","El Aneto con una altitud de 3.404m es el pico más alto de toda la cordillera Pirenaica. El Aneto con una altitud de 3.404 metros sobre el nivel del mar es el pico más alto de toda la cordillera Pirena...","/wp-content/themes/Bigemployee-child/imagesuploads/fajaderancun.jpg","Ordesa y Monte Perdido","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  El Parque Nacional de Ordesa y Monte Perdido fue declaro en 1918. Su superficie comprend..."
"1644495873-218","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/azores.jpg"" alt=""Islas Azores"" title=""Islas Azores"" loading=""lazy"">","https://entremontanas.com/zonas/islas-azores","San Miguel","/wp-content/themes/Bigemployee-child/imagesuploads/sanmiguel.jpg","14","97 Km","3000","4500","Además de la capital, es muy recomendable la zona de las lagunas de Sete Cidades, uno de los lugares mas espectaculares de todo el archipiélago de las Azores. La isla de San Miguel a pesar de contar c...","/wp-content/themes/Bigemployee-child/imagesuploads/azores.jpg","Islas Azores","Para los amantes de la naturaleza, las Azores son el cielo en la tierra: increíbles lagos y lagunas dan forma a las asombrosas vistas sobre el océano a partir de los profundos cráteres de antiguos vol..."
"1644495861-191","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg"" alt=""Montaña de Montserrat"" title=""Montaña de Montserrat"" loading=""lazy"">","https://entremontanas.com/zonas/montana-de-montserrat","Riera de Marganell","/wp-content/themes/Bigemployee-child/imagesuploads/marganell.jpg","1","2 Km","100","100","Paseo para relajarse y contemplar la fauna y la flora de la riera de Marganell en los alrededores de la montaña de Montserrat. La montaña de Montserrat, Con una altura máxima de 1.236 metros sobre el ...","/wp-content/themes/Bigemployee-child/imagesuploads/collbatomontserratasc.jpg","Montaña de Montserrat","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La montaña de Montserrat, Con una altura máxima de 1.236 metros sobre el nivel del mar, ..."
"1644495929-364","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg"" alt=""Alpes"" title=""Alpes"" loading=""lazy"">","https://entremontanas.com/zonas/alpes","Tour del Cervino","/wp-content/themes/Bigemployee-child/imagesuploads/cervino.jpg","8","150 Km","7500","11000","Mítico tour que permite adentrarse en algunos de los bellos alrededores suizos e italianos del Cervino. El Cervino o Matterhorn con sus 4.478 metros de altitud es una de las montañas más emblematica d...","/wp-content/themes/Bigemployee-child/imagesuploads/tmb.jpg","Alpes","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  La cordillera de los Alpes es el sistema montañoso más importante de Europa occidental, ..."
"1644495850-160","https://entremontanas.com/zonas","<img src=""/wp-content/themes/Bigemployee-child/imagesuploads/fajaderancun.jpg"" alt=""Ordesa y Monte Perdido"" title=""Ordesa y Monte Perdido"" loading=""lazy"">","https://entremontanas.com/zonas/ordesa-y-monte-perdido","P.N. de Ordesa – Faja de Racún","/wp-content/themes/Bigemployee-child/imagesuploads/fajaderancun.jpg","1","15 Km","550","400","Recorrido por los bosques del valle de Ordesa en su vertiente sur, al pie de las murallas del Gallinero. El Parque Nacional de Ordesa y Monte Perdido fue declaro en 1918. Su superficie comprende, adem...","/wp-content/themes/Bigemployee-child/imagesuploads/fajaderancun.jpg","Ordesa y Monte Perdido","Mucho antes de que el hombre pensara en conquistar las montañas, las montañas ya habían conquistado al hombre.  El Parque Nacional de Ordesa y Monte Perdido fue declaro en 1918. Su superficie comprend..."
